,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,median_house_value,median_house_value
11672,0.7789669220547435,-0.8439336902698572,0.5071937314960105,0.3821404016758114,0.5844627689603419,0.21003210760562,0.3157936627053663,1.0,0.0,0.0,0.0,0.0,214100.0,214100.0,214100.0
9726,-1.070860215264869,0.5648462225436776,-0.5243789198968988,-0.6152931763690411,-0.4744437913469662,-0.7165830494641052,-0.11556037577503048,1.0,0.0,0.0,0.0,0.0,206300.0,206300.0,206300.0
325,-1.3002188360646016,0.9813957648706036,1.142007670814724,-0.8898288361628526,-0.8878043256861977,-0.905581041840933,-0.7177965716957985,0.0,0.0,0.0,1.0,0.0,83400.0,83400.0,83400.0
15560,1.2576283915498412,-1.1949585854891767,-1.3972480864601298,2.226173895433238,1.8377367294569482,1.9976381188364496,0.08803831027177968,1.0,0.0,0.0,0.0,0.0,262500.0,262500.0,262500.0
13956,1.2576283915498412,-0.6894827363733573,-0.6037306623117379,-0.056104964795716694,-0.8886838161847919,-0.9160809303063124,-0.6137653627562237,0.0,1.0,0.0,0.0,0.0,89000.0,89000.0,89000.0
10530,0.9385207452197737,-0.9703026525488136,-1.555951571289808,-0.6612790490313211,-0.842070819759304,-0.5433348897853464,-0.1371438320466937,1.0,0.0,0.0,0.0,0.0,119900.0,119900.0,119900.0
7891,0.7540366371852084,-0.8252123625248272,-0.9211376319710947,-0.10806900090409306,-0.0039163745991174686,0.06303366909030947,0.2001567510017098,1.0,0.0,0.0,0.0,0.0,139700.0,139700.0,139700.0
6394,0.7590226941591112,-0.7035237321821307,1.0626559283998849,-0.08323662966646188,-0.21763256575748613,-0.3674617579902428,1.6545981254542381,0.0,1.0,0.0,0.0,0.0,437300.0,437300.0,437300.0
12172,1.207767821810771,-0.8954173415686938,-1.4765998288749689,-0.12002532779628586,-0.09098593395993433,-0.06034002037789757,-0.6556719274880666,0.0,1.0,0.0,0.0,0.0,140700.0,140700.0,140700.0
17931,-1.180553468690829,0.7988628193565572,0.5865454739108498,-0.8323464953350026,-0.7752295418661517,-0.7585826033256226,-0.3148003589737917,1.0,0.0,0.0,0.0,0.0,244400.0,244400.0,244400.0
19578,-0.6370732585349315,0.9579941051893137,-1.8733585409491647,1.847710163422674,1.394473518165517,1.540892970592449,-0.420039401232705,0.0,1.0,0.0,0.0,0.0,143600.0,143600.0,143600.0
4054,0.5745385861245388,-0.698843400245874,0.18978676183665386,-0.36145115927325566,-0.5553569172176243,-0.19421359831148394,-0.5440261171874428,1.0,0.0,0.0,0.0,0.0,360600.0,360600.0,360600.0
2237,-0.11353727627466635,0.5648462225436776,-0.9211376319710947,-0.13887953558782065,-0.22203001825045668,-0.2729627618018289,0.1836146859759827,0.0,1.0,0.0,0.0,0.0,94400.0,94400.0,94400.0
5229,0.6692736686287835,-0.7971303709072839,0.4278419890811714,-0.8489014094934234,-0.6626547580461056,-0.9344557351207262,-0.9472849023701755,1.0,0.0,0.0,0.0,0.0,88300.0,88300.0,88300.0
12370,1.5617778669581863,-0.8720156818874037,-1.0004893743859338,1.189192466898825,-0.21939154675467434,0.364905462469965,-0.4174136766254467,0.0,1.0,0.0,0.0,0.0,134600.0,134600.0,134600.0
4571,0.654315497707061,-0.736286055735934,0.4278419890811714,-0.8534999967596514,-0.16486313584183954,-0.472460642644036,-0.8071237228347266,1.0,0.0,0.0,0.0,0.0,152100.0,152100.0,152100.0
8976,0.5845107000723585,-0.7643680473534806,0.3484902466663322,0.30534399432980386,0.92218712042048,1.1130225156282418,-0.5256985594287797,1.0,0.0,0.0,0.0,0.0,285300.0,285300.0,285300.0
13666,1.1429490811499714,-0.755007383480964,-1.555951571289808,2.5489947215224436,1.9379986462966767,2.53575740268714,0.1501629544795113,0.0,1.0,0.0,0.0,0.0,197700.0,197700.0,197700.0
7454,0.7041760674461311,-0.8064910347797972,1.142007670814724,-0.24970548870391537,-0.13232198739385748,-0.2965875108489323,-0.3822814813803304,1.0,0.0,0.0,0.0,0.0,166800.0,166800.0,166800.0
1268,-1.0559020443431464,1.0750024035957535,0.5865454739108498,-0.42859053336018443,-0.497310544310413,-0.5249600849709326,-0.5240706101722796,0.0,1.0,0.0,0.0,0.0,131100.0,131100.0,131100.0
864,-1.210469810534274,0.9018301219542239,-1.1591928592156122,6.23430255667756,5.884272513488447,6.160843895359351,1.0247918211572578,0.0,0.0,0.0,1.0,0.0,281800.0,281800.0,281800.0
18626,-1.180553468690829,0.6865348528863741,-0.6037306623117379,-0.11726617543654906,-0.4515770383835193,-0.4173362282007945,2.024562722616935,1.0,0.0,0.0,0.0,0.0,397700.0,397700.0,397700.0
4942,0.6493294407331511,-0.7643680473534806,1.3800628980592415,-1.0121512574445173,-0.7083882639729994,-0.9344557351207262,-1.0494255895925242,1.0,0.0,0.0,0.0,0.0,162500.0,162500.0,162500.0
2253,-0.11852333324856912,0.5414445628623876,0.3484902466663322,-0.44698488242509643,-0.7901808803422515,-0.6562086907881741,-0.4903037917229378,0.0,1.0,0.0,0.0,0.0,99500.0,99500.0,99500.0
6010,0.9086044033763288,-0.7409663876721907,1.4594146404740806,-0.9813407227607897,-0.9168275121398034,-1.0867041178687264,-1.009567090054343,0.0,1.0,0.0,0.0,0.0,92600.0,92600.0,92600.0
6911,0.8138693208720912,-0.7830893750985106,0.3484902466663322,-0.7031261931539958,-0.881647892196039,-0.95283053993514,2.3456363275924828,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
615,-1.285260665142879,0.9767154329343437,1.8561733525482766,-0.17566823371764462,-0.38033830799739643,-0.23096320794031158,0.12374816493049262,0.0,0.0,0.0,1.0,0.0,198200.0,198200.0,198200.0
6998,0.7689948081069238,-0.792450038971024,0.5865454739108498,0.03678649798208884,-0.03206007055412898,-0.036715271330794094,-0.03116958689774794,1.0,0.0,0.0,0.0,0.0,178500.0,178500.0,178500.0
371,-1.2802746081689764,0.9813957648706036,0.9833041859850457,-0.8213098858960554,-0.7523627889027048,-0.8110820456525192,-0.38595749583049216,0.0,0.0,0.0,1.0,0.0,130600.0,130600.0,130600.0
17534,-1.145651069873474,0.7941824874203006,1.8561733525482766,-0.5757453258794804,-0.44454111439476646,-0.38846153492100144,-0.9119426491564785,1.0,0.0,0.0,0.0,0.0,188900.0,188900.0,188900.0
10348,0.958464973115406,-0.9562616567400404,-0.3656754350672204,-0.4405468602523772,-0.5676697841979418,-0.7087081331150707,1.5680542423990038,1.0,0.0,0.0,0.0,0.0,279600.0,279600.0,279600.0
7940,0.7291063523156662,-0.8345730263973439,1.221359413229563,0.00965483311134366,-0.13144249689526338,-0.09971460212307003,0.23035258398518052,1.0,0.0,0.0,0.0,0.0,199500.0,199500.0,199500.0
609,-1.2453722093516215,0.9533137732530571,-1.0798411168007729,0.18808001904098995,0.04621458382074679,0.4410296538439651,-0.18445938946948864,0.0,0.0,0.0,1.0,0.0,242200.0,242200.0,242200.0
4651,0.6293852128375259,-0.7409663876721907,1.142007670814724,0.07633434847164962,0.20012542107471598,0.18115741432582685,0.12826441125497712,1.0,0.0,0.0,0.0,0.0,436800.0,436800.0,436800.0
18939,-1.2553443232994341,1.2154123616834833,-1.2385446016304513,2.172830283144993,1.553661298411051,1.2678958704925867,0.7506661721594892,0.0,0.0,0.0,1.0,0.0,195000.0,195000.0,195000.0
19116,-1.5295774568643414,1.2107320297472235,1.8561733525482766,-0.41709406519461445,-0.6283546286009354,-0.41208628396810487,-0.372671329317765,1.0,0.0,0.0,0.0,0.0,200800.0,200800.0,200800.0
8872,0.5845107000723585,-0.7409663876721907,1.142007670814724,1.0815855248690898,0.3549157488272793,1.2311462608637591,0.8671958302296132,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
19486,-0.6969059422218213,0.9486334413168004,0.3484902466663322,-0.5559714006347,-0.529851692758395,-0.519710140738243,-0.5874556021914954,0.0,1.0,0.0,0.0,0.0,109100.0,109100.0,109100.0
20577,-1.175567411716919,1.5196339375402264,-1.0798411168007729,-0.5426354975626387,-0.5738262176881006,-0.6010842763449327,-0.6999941588585871,0.0,1.0,0.0,0.0,0.0,91700.0,91700.0,91700.0
5919,0.569552529150636,-0.6379990850745241,0.7452489587405281,-0.6833522679092154,-0.05932427601054638,-0.5538347782507258,-0.7173764557586372,1.0,0.0,0.0,0.0,0.0,137100.0,137100.0,137100.0
19482,-0.6969059422218213,0.9439531093805404,0.3484902466663322,-0.31408571043110733,-0.38913321298333753,-0.3779616464556221,0.3361167711655459,0.0,1.0,0.0,0.0,0.0,114200.0,114200.0,114200.0
14022,1.207767821810771,-1.3540898713219365,-0.7624341471414162,1.2820839296766304,0.9406564208909564,2.583006900781347,-0.5091564944030524,0.0,0.0,0.0,0.0,1.0,199100.0,199100.0,199100.0
2364,-0.0038440228487063143,0.5040019073723276,-0.8417858895562554,-0.6244903509014971,-0.7083882639729994,-0.813707017768864,0.3448866913537883,0.0,1.0,0.0,0.0,0.0,130600.0,130600.0,130600.0
11405,0.8088832638981884,-0.9047780054412071,-0.7624341471414162,0.7753196129383051,0.7181453247466466,0.8085257501322414,0.8872038517369216,1.0,0.0,0.0,0.0,0.0,342600.0,342600.0,342600.0
7766,0.7340924092895761,-0.8111713667160572,-0.5243789198968988,-0.30396881844540574,-0.17189905983059242,-0.11283946270479418,0.10872902017697506,1.0,0.0,0.0,0.0,0.0,153700.0,153700.0,153700.0
7148,0.7241202953417635,-0.755007383480964,1.0626559283998849,-0.2018801811351442,0.038299169333399795,-0.031465327098104436,-0.5473345301925885,1.0,0.0,0.0,0.0,0.0,192200.0,192200.0,192200.0
13648,1.1329769672021588,-0.736286055735934,0.9039524435702064,0.13519626547936797,0.5255369055545366,0.46202943077472375,-0.927854540276464,0.0,1.0,0.0,0.0,0.0,70900.0,70900.0,70900.0
9103,0.8088832638981884,-0.5209907866680843,-1.4765998288749689,0.12186036240730679,0.22387166453675694,0.08140847390472329,-0.011214079882584816,0.0,1.0,0.0,0.0,0.0,141000.0,141000.0,141000.0
10635,0.8936462324546063,-0.9047780054412071,-1.0004893743859338,1.7000955121767554,1.5000123779968102,0.8531502761101035,1.6941940525316936,1.0,0.0,0.0,0.0,0.0,313400.0,313400.0,313400.0
19612,-0.761724682882614,0.8550268025916472,-1.3178963440452904,-0.17428865753777623,-0.4515770383835193,-0.44621092148058766,-0.15820214339690555,0.0,1.0,0.0,0.0,0.0,145600.0,145600.0,145600.0
3789,0.6044549279679837,-0.6894827363733573,-1.4765998288749689,-0.5568911180879456,0.010155473378388286,-0.18633868196244946,-0.84293860647773,1.0,0.0,0.0,0.0,0.0,221400.0,221400.0,221400.0
17694,-1.1157347280300292,0.766100495802754,0.3484902466663322,0.1062251657021316,0.45693664666419603,-0.06558996461058723,0.6249989924561059,1.0,0.0,0.0,0.0,0.0,176400.0,176400.0,176400.0
12006,1.0282697707501085,-0.8205320305885705,-2.111413768193682,7.052391231339521,5.170126228630029,5.152854602682936,0.6767782817112401,0.0,1.0,0.0,0.0,0.0,220800.0,220800.0,220800.0
5581,0.6343712698114287,-0.8486140222061171,-0.12762020782270286,0.1094441767884912,0.577426844971589,0.5959030087083101,-0.4825316468854531,1.0,0.0,0.0,0.0,0.0,223400.0,223400.0,223400.0
16125,-1.4398284313340066,1.0047974245518903,1.8561733525482766,0.0928892626300704,-0.040854975540070074,0.2520316614671373,0.456479987162267,0.0,0.0,0.0,1.0,0.0,500001.0,500001.0,500001.0
11367,0.8138693208720912,-0.8907370096324337,-0.6037306623117379,0.42950585051795975,0.36898759680478505,0.0997832787191371,1.1044037912493296,1.0,0.0,0.0,0.0,0.0,271900.0,271900.0,271900.0
18582,-1.100776557108314,0.6022888780337375,-0.7624341471414162,-0.05978383460869909,0.37778250179072614,0.09715830660279227,-0.3672098221346676,1.0,0.0,0.0,0.0,0.0,189100.0,189100.0,189100.0
5060,0.6144270419158034,-0.7690483792897372,-0.04826846540786368,0.20371521574616513,-0.232583904233586,0.15228272104603371,-0.33123739501522875,1.0,0.0,0.0,0.0,0.0,301000.0,301000.0,301000.0
19881,0.15570980031633097,0.3261492937945413,-0.20697195023754203,-0.26901955522207294,0.023347830857299932,-0.16008896079900115,-0.771676440636739,0.0,1.0,0.0,0.0,0.0,58600.0,58600.0,58600.0
9615,-0.4525891505003591,0.766100495802754,-1.3972480864601298,-0.42353208736733367,0.2476179079987979,-0.33333712047776,-1.012087785677311,0.0,1.0,0.0,0.0,0.0,57100.0,57100.0,57100.0
4218,0.6493294407331511,-0.717564727990904,0.7452489587405281,0.8328019537661551,0.3549157488272793,1.572392635988587,-0.13793154942887123,1.0,0.0,0.0,0.0,0.0,495600.0,495600.0,495600.0
8044,0.709162124420041,-0.8439336902698572,0.5865454739108498,-0.19406258278255661,-0.3733023840086436,-0.39108650703734626,0.6255241373775577,1.0,0.0,0.0,0.0,0.0,219500.0,219500.0,219500.0
8671,0.599468870994081,-0.8532943541423739,0.5071937314960105,0.18899973649423554,-0.10153981994306364,0.23365685665272348,0.6712117455438524,0.0,0.0,0.0,0.0,1.0,439200.0,439200.0,439200.0
662,-1.2703024942211567,0.9626744371255738,-0.6037306623117379,0.681508432707254,0.6469065943605237,1.3072704522377592,-0.6557244419802118,0.0,0.0,0.0,1.0,0.0,223100.0,223100.0,223100.0
8386,0.6094409849418936,-0.7784090431622539,1.3800628980592415,-0.5596502704476823,-0.5667902936993476,-0.595834332112243,0.617699478047928,1.0,0.0,0.0,0.0,0.0,246300.0,246300.0,246300.0
14629,1.1977957078629513,-1.3400488755131632,-0.6037306623117379,0.7095598150312448,1.491217473010869,1.2941455916560352,-0.43726415465631974,0.0,0.0,0.0,0.0,1.0,210000.0,210000.0,210000.0
20474,0.4149847629595086,-0.6473597489470407,-0.20697195023754203,-0.4023785859426849,-0.33988174506206736,-0.6562086907881741,0.8391530914240944,1.0,0.0,0.0,0.0,0.0,198100.0,198100.0,198100.0
12435,1.706373519201501,-0.9188190012499804,-1.3178963440452904,-0.6493227221391283,-0.08131153847539913,-0.6299589696247259,-0.8469822223729078,0.0,1.0,0.0,0.0,0.0,61400.0,61400.0,61400.0
12451,2.4991565780527636,-0.9375403289950104,-1.1591928592156122,-0.5247010072243495,-0.801614256823975,-0.71920802158045,-0.3618533439358607,0.0,1.0,0.0,0.0,0.0,73400.0,73400.0,73400.0
11180,0.818855377846001,-0.8486140222061171,-0.6830824047265771,-0.8415436698674585,-0.8200835572944513,-0.860956515863071,-0.33123739501522875,1.0,0.0,0.0,0.0,0.0,350000.0,350000.0,350000.0
9311,-1.4797168871252642,1.0937237313407835,0.18978676183665386,0.5357332163678266,0.13592261467734598,0.7744011126197586,-0.3086561633928071,0.0,0.0,0.0,1.0,0.0,337500.0,337500.0,337500.0
2776,2.294728242122559,-1.2043192493616934,-0.8417858895562554,-0.6709360822903999,-0.9256224171257444,-0.9790802610985884,-0.3781328365008624,0.0,1.0,0.0,0.0,0.0,57500.0,57500.0,57500.0
4535,0.6842318395505059,-0.755007383480964,1.221359413229563,-0.5021679296198324,0.256412812984739,-0.25458795698741504,-0.711022202209072,1.0,0.0,0.0,0.0,0.0,141100.0,141100.0,141100.0
13667,1.1529211950977911,-0.7269253918634173,0.5865454739108498,-0.8249887557090377,-0.6063673661360827,-0.8688314322121055,-1.5213208160089893,0.0,1.0,0.0,0.0,0.0,79300.0,79300.0,79300.0
17037,-1.3301351779080466,0.8643874664641639,1.142007670814724,-0.016097255579533124,-0.1771760028221571,-0.10233957423941487,0.18025375847869196,0.0,0.0,0.0,0.0,1.0,349600.0,349600.0,349600.0
16591,-0.926264563021554,0.9767154329343437,-1.7146550561194864,2.6308495748613017,2.1816175144072454,1.4910185003818972,0.7621668459392803,0.0,1.0,0.0,0.0,0.0,208100.0,208100.0,208100.0
20591,-0.9960693606562565,1.6413225678829229,0.4278419890811714,-0.5821833480521995,-0.6371495335868764,-0.4803355589930705,-1.2530767901314797,0.0,1.0,0.0,0.0,0.0,55500.0,55500.0,55500.0
7189,0.7041760674461311,-0.7456467196084506,0.8246007011553673,-0.7725648608740386,-0.37594085550442585,-0.7323328821621743,-0.26559427983377076,1.0,0.0,0.0,0.0,0.0,126000.0,126000.0,126000.0
13731,1.1977957078629513,-0.7456467196084506,1.8561733525482766,-0.37800607343167647,-0.7259780739448816,-0.48558550322576016,-0.6658072244720838,0.0,1.0,0.0,0.0,0.0,137000.0,137000.0,137000.0
18797,-1.429856317386194,2.4369789970467153,-0.6830824047265771,0.027129464723010047,-0.4700463388539956,-0.37271170222293243,-0.5814164355948014,0.0,1.0,0.0,0.0,0.0,107800.0,107800.0,107800.0
16680,-0.5024497202394363,-0.24017087049262797,-1.6353033137046473,1.8375932714369725,1.1288673875900959,1.2232713445147247,0.41845949484916656,1.0,0.0,0.0,0.0,0.0,295500.0,295500.0,295500.0
5573,0.6393573267853385,-0.8345730263973439,0.5071937314960105,-0.5201024199581216,-0.5043464682991659,-0.503960308040174,0.5768432031589882,1.0,0.0,0.0,0.0,0.0,251300.0,251300.0,251300.0
6135,0.793925092976466,-0.736286055735934,0.5071937314960105,-0.44192643643224566,0.19484847808315134,-0.33333712047776,-0.7297698759048965,0.0,1.0,0.0,0.0,0.0,145900.0,145900.0,145900.0
13461,1.0930885114109012,-0.7082040641183873,-1.555951571289808,-0.1903837129695742,-0.0971423674500931,-0.34121203682679446,0.14832494725443057,0.0,1.0,0.0,0.0,0.0,119800.0,119800.0,119800.0
4427,0.6642876116548736,-0.736286055735934,-1.0004893743859338,-0.8843105314433789,-0.5500799742260596,-0.7402077985112088,-0.7806564187935626,1.0,0.0,0.0,0.0,0.0,133300.0,133300.0,133300.0
10553,0.9335346882458709,-0.9375403289950104,-1.1591928592156122,0.13933499401897317,-0.11737064891775763,-0.43308606089886353,2.22149206816131,1.0,0.0,0.0,0.0,0.0,308900.0,308900.0,308900.0
5247,0.569552529150636,-0.7269253918634173,0.5865454739108498,0.22394899971756832,-0.4964310538118189,-0.43571103301520836,5.839267946533966,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
17256,-0.058690649561686334,-0.5724744379669175,1.142007670814724,-0.3862835305108869,0.05588897930528199,0.0997832787191371,-0.6331957248499355,1.0,0.0,0.0,0.0,0.0,247900.0,247900.0,247900.0
3981,0.48977561756812094,-0.680122072500844,-1.0004893743859338,5.642464375514017,3.2352471317229887,7.3552062082962495,-0.5511680881191856,1.0,0.0,0.0,0.0,0.0,213900.0,213900.0,213900.0
9943,-1.3301351779080466,1.17796970619342,-0.9211376319710947,0.8355611061258919,0.3390849198525853,1.0185235194398279,-0.4953451829688737,0.0,0.0,0.0,1.0,0.0,106700.0,106700.0,106700.0
7825,0.7191342383678536,-0.8111713667160572,0.6658972163256889,-0.7863606226727226,-0.7462063554125461,-0.8530815995140365,0.2595506416178931,1.0,0.0,0.0,0.0,0.0,177600.0,177600.0,177600.0
14180,1.2576283915498412,-1.3681308671307097,0.18978676183665386,0.012413985471080458,0.1754996871140809,-0.002590633818311295,-0.36153825698298975,0.0,0.0,0.0,0.0,1.0,116900.0,116900.0,116900.0
11085,0.8437856627155361,-0.8439336902698572,0.5071937314960105,0.30948272286940903,0.8782125954907746,0.4909041240545169,-0.17259111424468118,1.0,0.0,0.0,0.0,0.0,182800.0,182800.0,182800.0
2669,2.030467222505471,-1.1247536064453134,0.26913850425149305,-0.2975307962726865,-0.3143765206028382,-0.23621315217300123,-1.1687385157463421,0.0,1.0,0.0,0.0,0.0,43300.0,43300.0,43300.0
3977,0.4798035036203013,-0.680122072500844,0.5071937314960105,-0.3255821785966773,-0.45861296237227217,-0.48558550322576016,0.8556426419576769,1.0,0.0,0.0,0.0,0.0,267400.0,267400.0,267400.0
17857,-1.145651069873474,0.8409858067828739,-1.1591928592156122,-0.2616618155961082,-0.280955881656262,-0.44621092148058766,1.485396431762512,1.0,0.0,0.0,0.0,0.0,311200.0,311200.0,311200.0
279,-1.2952327790906988,1.014158088424407,0.6658972163256889,-0.459401068043912,-0.7092677544715934,-0.6142091369266569,0.8212456496025929,0.0,0.0,0.0,1.0,0.0,336700.0,336700.0,336700.0
13158,-0.9063203351259288,0.5648462225436776,1.6974698677185982,0.011034409291212058,0.3003873379144445,0.14440780469699924,-0.6411779276560007,0.0,1.0,0.0,0.0,0.0,157300.0,157300.0,157300.0
2172,-0.1334815041702916,0.5320838989898743,-1.6353033137046473,0.20877366173901593,0.024227321355894043,0.11815808353355092,-0.5750621820452363,0.0,1.0,0.0,0.0,0.0,79700.0,79700.0,79700.0
15699,-1.4348423743600967,1.0047974245518903,1.8561733525482766,-0.24648647761755577,-0.601090423144518,-0.39896142338638074,0.7405308751754719,0.0,0.0,0.0,1.0,0.0,500001.0,500001.0,500001.0
17420,-0.4376309795786366,-0.469507135369251,-1.0004893743859338,-0.8994858694219313,-0.7145446974631581,-0.7874572966054156,-1.6122759164044176,0.0,0.0,0.0,0.0,1.0,83300.0,83300.0,83300.0
10852,0.8387996057416263,-0.928179665122497,-1.952710283364004,-1.0052533765451752,-0.7066292829758112,-1.091954062101416,1.4473759394494115,1.0,0.0,0.0,0.0,0.0,192600.0,192600.0,192600.0
19214,-1.5545077417338764,1.3136993323448933,-0.20697195023754203,-0.2901730566467217,-0.5025874873019777,0.07878350178837845,-1.4471703531000144,1.0,0.0,0.0,0.0,0.0,233300.0,233300.0,233300.0
8718,0.6044549279679837,-0.8392533583336005,0.0310832770069755,0.46905370100752053,0.1754996871140809,0.29140624321230973,1.321603730761738,1.0,0.0,0.0,0.0,0.0,410000.0,410000.0,410000.0
7452,0.7041760674461311,-0.792450038971024,-0.44502717748205955,-0.2993702311791777,-0.040854975540070074,0.09190836237010261,-1.034563988315442,1.0,0.0,0.0,0.0,0.0,181900.0,181900.0,181900.0
15553,1.2526423345759385,-1.1855979216166634,0.18978676183665386,-0.26993927267531853,-0.088347462464152,-0.1915886261951391,-0.4144728650653175,1.0,0.0,0.0,0.0,0.0,139900.0,139900.0,139900.0
5197,0.654315497707061,-0.7971303709072839,0.11043501942181468,-0.4037581621225533,-0.017988222576623223,-0.3622118137575531,-1.277023398549675,1.0,0.0,0.0,0.0,0.0,93100.0,93100.0,93100.0
12856,-0.8913621642042063,1.4166666349425598,0.5865454739108498,-0.3936412701368517,-0.3979281179692786,-0.4750856147603808,-0.696213115424135,0.0,1.0,0.0,0.0,0.0,72700.0,72700.0,72700.0
9886,-1.350079405803679,1.2434943533010268,1.8561733525482766,-1.1487292992514888,-1.1762772092250657,-1.18645305828983,-1.5077720770355363,0.0,0.0,0.0,1.0,0.0,162500.0,162500.0,162500.0
19534,-0.6570174864305638,0.9345924455080271,-0.20697195023754203,-0.40467787957579887,-0.5025874873019777,-0.503960308040174,-1.1574478999351314,0.0,1.0,0.0,0.0,0.0,81300.0,81300.0,81300.0
13210,0.9435068021936835,-0.7503270515447072,-1.8733585409491647,0.8355611061258919,0.5290548675489131,1.000148714625414,0.06766268731945503,0.0,1.0,0.0,0.0,0.0,182600.0,182600.0,182600.0
18283,-1.2453722093516215,0.7988628193565572,0.3484902466663322,-0.11220772944369826,-0.5228157687696422,-0.488210475342105,3.402070366076795,0.0,0.0,0.0,1.0,0.0,500001.0,500001.0,500001.0
11671,0.7839529790286462,-0.8439336902698572,0.5071937314960105,0.7008224992254116,0.8157687700905928,0.5486535106141032,0.6809794410828535,1.0,0.0,0.0,0.0,0.0,213400.0,213400.0,213400.0
19800,-1.8636432741161242,2.2404050557238953,-1.0798411168007729,-0.9109823375875014,-1.139338608284113,-1.1628283092427265,-1.7754384434994495,0.0,1.0,0.0,0.0,0.0,56700.0,56700.0,56700.0
12608,-0.956180904864999,1.3371009920261798,0.0310832770069755,-0.27269842503505537,-0.5623928412063771,-0.5013353359238292,-0.07318118061388108,0.0,1.0,0.0,0.0,0.0,98500.0,98500.0,98500.0
19963,0.22052854097712363,0.27466564249570463,-0.5243789198968988,0.13473640675274517,0.44022632719090793,0.07878350178837845,-0.6791459054769561,0.0,1.0,0.0,0.0,0.0,70400.0,70400.0,70400.0
4155,0.6892178965244087,-0.717564727990904,1.8561733525482766,-0.3407575165752297,0.37778250179072614,-0.05246510402886308,-0.4625236253781447,1.0,0.0,0.0,0.0,0.0,156400.0,156400.0,156400.0
19376,-0.6021708597175838,0.990756428743117,-1.1591928592156122,0.40881220781993377,0.06908133678419363,-0.007840578051000956,0.8623119824601129,0.0,1.0,0.0,0.0,0.0,275300.0,275300.0,275300.0
4883,0.6593015546809637,-0.7596877154172206,0.7452489587405281,-0.7132430851396975,0.31621816688913845,-0.4199612003171394,-0.9188745621196407,1.0,0.0,0.0,0.0,0.0,136500.0,136500.0,136500.0
5807,0.654315497707061,-0.7035237321821307,-1.4765998288749689,-0.7274987056650043,-0.35307410254097904,-0.5564597503670706,-0.45863755295940234,1.0,0.0,0.0,0.0,0.0,175000.0,175000.0,175000.0
3809,0.5595804152028234,-0.6707614086283274,-1.7146550561194864,-0.25798294578312575,0.02598630235308226,0.09190836237010261,-0.19995116465231277,1.0,0.0,0.0,0.0,0.0,186900.0,186900.0,186900.0
16851,-1.4148981464644714,0.9205514496992537,-0.9211376319710947,-0.7366958801974602,-0.6661727200404821,-0.2493380127547254,0.1420757226891559,0.0,0.0,0.0,0.0,1.0,137500.0,137500.0,137500.0
10079,-0.33292378312658644,1.7302488746718194,-1.555951571289808,0.044604096334676435,-0.9959816570132732,-1.0237047870764504,-0.36579193084674816,0.0,1.0,0.0,0.0,0.0,162500.0,162500.0,162500.0
8713,0.6044549279679837,-0.8392533583336005,0.4278419890811714,-0.10439013109111066,-0.13056300639666926,-0.2257132637076219,1.196881811916968,1.0,0.0,0.0,0.0,0.0,341200.0,341200.0,341200.0
12488,-0.9511948478910891,1.369863315579983,1.618118125303759,-0.6014974145703571,-0.6969548874912759,-0.2073384588932081,-1.1153837917268534,0.0,1.0,0.0,0.0,0.0,93800.0,93800.0,93800.0
16120,-1.4348423743600967,1.0001170926156338,1.8561733525482766,-0.022075419025629518,-0.004795865097711578,0.24415674511810279,-0.4486072849596756,0.0,0.0,0.0,1.0,0.0,350000.0,350000.0,350000.0
4683,0.6094409849418936,-0.7316057237996774,1.8561733525482766,-0.12370419760926825,-0.25633014769562695,0.19953221914024066,-0.3698355467419261,1.0,0.0,0.0,0.0,0.0,225000.0,225000.0,225000.0
7240,0.7340924092895761,-0.7643680473534806,0.9833041859850457,-0.8401640936875902,-0.5729467271895065,-0.7060831609987259,-0.8381597876925199,1.0,0.0,0.0,0.0,0.0,190000.0,190000.0,190000.0
5543,0.5894967570462613,-0.7784090431622539,0.5865454739108498,-0.0533458124359799,-0.3785793270002082,-0.15483901656631147,0.9086297645321495,1.0,0.0,0.0,0.0,0.0,456600.0,456600.0,456600.0
17527,-1.145651069873474,0.7941824874203006,0.9039524435702064,-0.5035475057997008,0.05852745080106432,0.11290813930086126,-1.361204129458377,1.0,0.0,0.0,0.0,0.0,212500.0,212500.0,212500.0
15681,-1.4148981464644714,1.009477756488147,1.8561733525482766,0.006895680751606861,-0.36274849802551423,0.48565417982182724,0.08257680308868251,0.0,0.0,0.0,1.0,0.0,500001.0,500001.0,500001.0
11864,-0.8215573665695038,2.1748804086162887,-0.6037306623117379,0.26993487237984826,0.06556337478981719,0.21528205183830965,-0.9076364608005749,0.0,1.0,0.0,0.0,0.0,77100.0,77100.0,77100.0
5593,0.6642876116548736,-0.8626550180148904,0.5865454739108498,-0.43456869680628085,-0.13408096839104572,-0.2729627618018289,-0.2787229028700623,1.0,0.0,0.0,0.0,0.0,163100.0,163100.0,163100.0
